Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md,
NER|Niger,562,Agricultural water withdrawal as % of total renewable water resources,4273,1992,1.374449339,I,,0
NER|Niger,562,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.587371513,I,,0
NER|Niger,562,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.800293686,I,,0
NER|Niger,562,Agricultural water withdrawal as % of total renewable water resources,4273,2007,2.363680862,I,,0
NER|Niger,562,Agricultural water withdrawal as % of total renewable water resources,4273,2012,3.452765541,I,,0
NER|Niger,562,Agricultural water withdrawal as % of total renewable water resources,4273,2017,4.511013216,I,,0
NER|Niger,562,Agricultural water withdrawal as % of total renewable water resources,4273,2018,4.511013216,I,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,1987,1.369671558,E,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,1992,1.583346772,I,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.797021986,I,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.925227114,I,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.925227114,I,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.925227114,I,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.925227114,I,,0
NGA|Nigeria,566,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.925227114,I,,0
MKD|North Macedonia,807,Agricultural water withdrawal as % of total renewable water resources,4273,1997,13.98828125,I,,0
MKD|North Macedonia,807,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.396875,E,,0
MKD|North Macedonia,807,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.9609375,E,,0
MKD|North Macedonia,807,Agricultural water withdrawal as % of total renewable water resources,4273,2012,21.140625,E,,0
MKD|North Macedonia,807,Agricultural water withdrawal as % of total renewable water resources,4273,2017,5.144026683,E,,0
MKD|North Macedonia,807,Agricultural water withdrawal as % of total renewable water resources,4273,2018,5.144026683,E,,0
NOR|Norway,578,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.18908397,I,,0
NOR|Norway,578,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.205597964,E,,0
NOR|Norway,578,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.214987277,I,,0
NOR|Norway,578,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.214987277,I,,0
NOR|Norway,578,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.214987277,I,,0
NOR|Norway,578,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.214987277,I,,0
OMN|Oman,512,Agricultural water withdrawal as % of total renewable water resources,4273,1992,82.65079365,I,,0
OMN|Oman,512,Agricultural water withdrawal as % of total renewable water resources,4273,1997,85.9047619,I,,0
OMN|Oman,512,Agricultural water withdrawal as % of total renewable water resources,4273,2002,84.9047619,I,,0
OMN|Oman,512,Agricultural water withdrawal as % of total renewable water resources,4273,2007,95.97142857,I,,0
OMN|Oman,512,Agricultural water withdrawal as % of total renewable water resources,4273,2012,111.65,I,,0
OMN|Oman,512,Agricultural water withdrawal as % of total renewable water resources,4273,2017,110.5,E,,0
OMN|Oman,512,Agricultural water withdrawal as % of total renewable water resources,4273,2018,110.5,E,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,1977,60.91470827,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,1982,60.95269449,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,1987,60.99068071,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,1992,61.56582028,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,1997,64.2895732,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,2002,66.90640194,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,2007,69.36284441,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,2012,69.8541329,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,2017,69.8541329,I,,0
PAK|Pakistan,586,Agricultural water withdrawal as % of total renewable water resources,4273,2018,69.8541329,I,,0
PSE|Palestine,275,Agricultural water withdrawal as % of total renewable water resources,4273,2002,20.37037037,I,,0
PSE|Palestine,275,Agricultural water withdrawal as % of total renewable water resources,4273,2007,20.70288625,E,,0
PSE|Palestine,275,Agricultural water withdrawal as % of total renewable water resources,4273,2012,18.86402223,E,,0
PSE|Palestine,275,Agricultural water withdrawal as % of total renewable water resources,4273,2017,19.35483871,E,,0
PSE|Palestine,275,Agricultural water withdrawal as % of total renewable water resources,4273,2018,20.96774194,E,,0
PAN|Panama,591,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.333084477,I,,0
PAN|Panama,591,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.320234882,E,,0
PAN|Panama,591,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.320234882,E,,0
PNG|Papua New Guinea,598,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.52E-04,I,,0
PNG|Papua New Guinea,598,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.25E-04,I,,0
PNG|Papua New Guinea,598,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.25E-04,I,,0
PNG|Papua New Guinea,598,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.25E-04,I,,0
PNG|Papua New Guinea,598,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.25E-04,I,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.086494572,E,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.087942694,I,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.089390817,I,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.156750995,I,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.322979258,I,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.48920752,E,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.48920752,I,,0
PRY|Paraguay,600,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.48920752,I,,0
PER|Peru,604,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.9,,,4951
PER|Peru,604,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.8202342,I,,0
PER|Peru,604,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.740468401,I,,0
PER|Peru,604,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.660702601,I,,0
PER|Peru,604,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.670816044,I,,0
PER|Peru,604,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.739121183,I,,0
PER|Peru,604,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.781359719,E,,0
PHL|Philippines,608,Agricultural water withdrawal as % of total renewable water resources,4273,2007,14.02713987,E,,0
PHL|Philippines,608,Agricultural water withdrawal as % of total renewable water resources,4273,2012,14.17745303,E,,0
PHL|Philippines,608,Agricultural water withdrawal as % of total renewable water resources,4273,2017,14.18997912,E,,0
PHL|Philippines,608,Agricultural water withdrawal as % of total renewable water resources,4273,2018,14.19206276,E,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,1972,2.765950413,I,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,1977,2.522975207,I,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,1982,2.373884298,I,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,1987,2.712727273,I,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,1992,2.26446281,E,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.790082645,E,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.831404959,E,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.854545455,E,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.821487603,E,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.682644628,E,,0
POL|Poland,616,Agricultural water withdrawal as % of total renewable water resources,4273,2018,2.295867769,E,,0
PRT|Portugal,620,Agricultural water withdrawal as % of total renewable water resources,4273,1992,8.699397072,I,,0
PRT|Portugal,620,Agricultural water withdrawal as % of total renewable water resources,4273,1997,11.85788114,I,,0
PRT|Portugal,620,Agricultural water withdrawal as % of total renewable water resources,4273,2002,9.872359581,I,,0
PRT|Portugal,620,Agricultural water withdrawal as % of total renewable water resources,4273,2007,8.054217326,I,,0
PRT|Portugal,620,Agricultural water withdrawal as % of total renewable water resources,4273,2012,6.236075071,I,,0
PRT|Portugal,620,Agricultural water withdrawal as % of total renewable water resources,4273,2017,4.417932817,E,,0
PRT|Portugal,620,Agricultural water withdrawal as % of total renewable water resources,4273,2018,4.417932817,E,,0
PRI|Puerto Rico,630,Agricultural water withdrawal as % of total renewable water resources,4273,1992,2.692394366,I,,0
PRI|Puerto Rico,630,Agricultural water withdrawal as % of total renewable water resources,4273,1997,2.159295775,I,,0
PRI|Puerto Rico,630,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.52,I,,0
PRI|Puerto Rico,630,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.985633803,I,,0
PRI|Puerto Rico,630,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.181126761,I,,0
PRI|Puerto Rico,630,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.598591549,I,,0
PRI|Puerto Rico,630,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.598591549,I,,0
QAT|Qatar,634,Agricultural water withdrawal as % of total renewable water resources,4273,1997,362.5862069,I,,0
QAT|Qatar,634,Agricultural water withdrawal as % of total renewable water resources,4273,2002,397.9310345,I,,0
QAT|Qatar,634,Agricultural water withdrawal as % of total renewable water resources,4273,2007,437.9310345,E,,0
QAT|Qatar,634,Agricultural water withdrawal as % of total renewable water resources,4273,2012,497.9310345,E,,0
QAT|Qatar,634,Agricultural water withdrawal as % of total renewable water resources,4273,2017,396.5517241,E,,0
QAT|Qatar,634,Agricultural water withdrawal as % of total renewable water resources,4273,2018,396.5517241,E,,0
KOR|Republic of Korea,410,Agricultural water withdrawal as % of total renewable water resources,4273,1992,20.81061693,I,,0
KOR|Republic of Korea,410,Agricultural water withdrawal as % of total renewable water resources,4273,1997,21.93687231,E,,0
KOR|Republic of Korea,410,Agricultural water withdrawal as % of total renewable water resources,4273,2002,23.0989957,E,,0
KOR|Republic of Korea,410,Agricultural water withdrawal as % of total renewable water resources,4273,2007,22.89813486,I,,0
KOR|Republic of Korea,410,Agricultural water withdrawal as % of total renewable water resources,4273,2012,22.89813486,I,,0
KOR|Republic of Korea,410,Agricultural water withdrawal as % of total renewable water resources,4273,2017,22.89813486,I,,0
KOR|Republic of Korea,410,Agricultural water withdrawal as % of total renewable water resources,4273,2018,22.89813486,I,,0
MDA|Republic of Moldova,498,Agricultural water withdrawal as % of total renewable water resources,4273,1992,6.316218419,E,,0
MDA|Republic of Moldova,498,Agricultural water withdrawal as % of total renewable water resources,4273,1997,2.619841446,E,,0
MDA|Republic of Moldova,498,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.45661999,E,,0
MDA|Republic of Moldova,498,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.293398533,E,,0
MDA|Republic of Moldova,498,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.317848411,E,,0
MDA|Republic of Moldova,498,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.342298289,E,,0
MDA|Republic of Moldova,498,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.350448248,E,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,1972,2.047073251,I,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,1977,2.90835338,I,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,1982,3.523418707,I,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,1987,4.119616999,I,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,1992,4.245082779,I,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.405594076,E,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.56223763,E,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.518371775,E,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.51554172,E,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.703268714,E,,0
ROU|Romania,642,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.673081458,E,,0
RUS|Russian Federation,643,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.319747561,I,,0
RUS|Russian Federation,643,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.289774711,E,,0
RUS|Russian Federation,643,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.280228154,E,,0
RUS|Russian Federation,643,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.270681598,E,,0
RUS|Russian Federation,643,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.412335141,E,,0
RUS|Russian Federation,643,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.411893195,E,,0
RWA|Rwanda,646,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.766917293,I,,0
RWA|Rwanda,646,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.766917293,I,,0
RWA|Rwanda,646,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.766917293,I,,0
RWA|Rwanda,646,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.766917293,I,,0
RWA|Rwanda,646,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.766917293,I,,0
KNA|Saint Kitts and Nevis,659,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.833333333,E,,0
KNA|Saint Kitts and Nevis,659,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.833333333,I,,0
KNA|Saint Kitts and Nevis,659,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.833333333,I,,0
KNA|Saint Kitts and Nevis,659,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.833333333,E,,0
KNA|Saint Kitts and Nevis,659,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.833333333,I,,0
KNA|Saint Kitts and Nevis,659,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.833333333,I,,0
LCA|Saint Lucia,662,Agricultural water withdrawal as % of total renewable water resources,4273,2007,10.13333333,E,,0
LCA|Saint Lucia,662,Agricultural water withdrawal as % of total renewable water resources,4273,2012,10.13333333,I,,0
LCA|Saint Lucia,662,Agricultural water withdrawal as % of total renewable water resources,4273,2017,10.13333333,I,,0
LCA|Saint Lucia,662,Agricultural water withdrawal as % of total renewable water resources,4273,2018,10.13333333,I,,0
VCT|Saint Vincent and the Grenadines,670,Agricultural water withdrawal as % of total renewable water resources,4273,1992,9.22173913,I,,0
VCT|Saint Vincent and the Grenadines,670,Agricultural water withdrawal as % of total renewable water resources,4273,1997,7.026086957,I,,0
VCT|Saint Vincent and the Grenadines,670,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.830434783,I,,0
VCT|Saint Vincent and the Grenadines,670,Agricultural water withdrawal as % of total renewable water resources,4273,2007,2.634782609,I,,0
VCT|Saint Vincent and the Grenadines,670,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.439130435,I,,0
VCT|Saint Vincent and the Grenadines,670,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0,I,,0
VCT|Saint Vincent and the Grenadines,670,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0,I,,0
STP|Sao Tome and Principe,678,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.174311927,I,,0
STP|Sao Tome and Principe,678,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.174311927,I,,0
SAU|Saudi Arabia,682,Agricultural water withdrawal as % of total renewable water resources,4273,1992,637.9166667,E,,0
SAU|Saudi Arabia,682,Agricultural water withdrawal as % of total renewable water resources,4273,1997,717.0833333,I,,0
SAU|Saudi Arabia,682,Agricultural water withdrawal as % of total renewable water resources,4273,2002,796.25,I,,0
SAU|Saudi Arabia,682,Agricultural water withdrawal as % of total renewable water resources,4273,2007,844.8611111,I,,0
SAU|Saudi Arabia,682,Agricultural water withdrawal as % of total renewable water resources,4273,2012,729.5833333,E,,0
SAU|Saudi Arabia,682,Agricultural water withdrawal as % of total renewable water resources,4273,2017,800,E,,0
SAU|Saudi Arabia,682,Agricultural water withdrawal as % of total renewable water resources,4273,2018,791.6666667,E,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,1987,3.210161663,E,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,1992,3.386826158,I,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,1997,3.563490654,I,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,2002,5.298947909,E,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,2007,5.298947909,I,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,2012,5.298947909,I,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,2017,5.298947909,I,,0
SEN|Senegal,686,Agricultural water withdrawal as % of total renewable water resources,4273,2018,5.298947909,I,,0
SRB|Serbia,688,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.079038224,E,,0
SRB|Serbia,688,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.385018496,E,,0
SRB|Serbia,688,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.407398274,E,,0
SRB|Serbia,688,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.439149199,E,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.205625,E,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.0285625,E,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.0285625,I,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.0285625,I,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.0285625,I,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.0285625,I,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.0285625,I,,0
SLE|Sierra Leone,694,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.0285625,I,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,1977,1.424833333,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,1982,1.82025,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,1987,2.215666667,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,1992,2.611083333,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,1997,3.0065,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,2002,3.401916667,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,2007,3.797333333,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,2012,4.19275,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,2017,4.396,E,,0
SGP|Singapore,702,Agricultural water withdrawal as % of total renewable water resources,4273,2018,4.396,E,,0
SVK|Slovakia,703,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.133732535,E,,0
SVK|Slovakia,703,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.111776447,E,,0
SVK|Slovakia,703,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.04491018,E,,0
SVK|Slovakia,703,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.061277445,E,,0
SVK|Slovakia,703,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.063073852,E,,0
SVK|Slovakia,703,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.161876248,E,,0
SVN|Slovenia,705,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.011609664,E,,0
SVN|Slovenia,705,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.016674885,I,,0
SVN|Slovenia,705,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.020709131,E,,0
SVN|Slovenia,705,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.014433637,E,,0
SVN|Slovenia,705,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.007216818,E,,0
SVN|Slovenia,705,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.012237214,E,,0
SVN|Slovenia,705,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.009413241,E,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,1987,5.346938776,E,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,1992,11.87231816,I,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,1997,18.39769754,I,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,2002,22.31746032,I,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,2007,22.31972789,I,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,2012,22.31972789,I,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,2017,22.31972789,I,,0
SOM|Somalia,706,Agricultural water withdrawal as % of total renewable water resources,4273,2018,22.31972789,I,,0
ZAF|South Africa,710,Agricultural water withdrawal as % of total renewable water resources,4273,1992,17.97702045,I,,0
ZAF|South Africa,710,Agricultural water withdrawal as % of total renewable water resources,4273,1997,16.2788705,I,,0
ZAF|South Africa,710,Agricultural water withdrawal as % of total renewable water resources,4273,2002,15.81544454,I,,0
ZAF|South Africa,710,Agricultural water withdrawal as % of total renewable water resources,4273,2007,17.20410456,I,,0
ZAF|South Africa,710,Agricultural water withdrawal as % of total renewable water resources,4273,2012,18.59276459,I,,0
ZAF|South Africa,710,Agricultural water withdrawal as % of total renewable water resources,4273,2017,22.18111003,E,,0
ZAF|South Africa,710,Agricultural water withdrawal as % of total renewable water resources,4273,2018,22.38753651,E,,0
SSD|South Sudan,728,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.484848485,E,,0
SSD|South Sudan,728,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.484848485,E,,0
SSD|South Sudan,728,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.484848485,E,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,1987,24.64932735,I,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,1992,21.2122571,I,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,1997,20.9955157,E,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,2002,20.66367713,E,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,2007,20.78923767,E,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,2012,22.84304933,E,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,2017,18.26457399,I,,0
ESP|Spain,724,Agricultural water withdrawal as % of total renewable water resources,4273,2018,18.26457399,I,,0
LKA|Sri Lanka,144,Agricultural water withdrawal as % of total renewable water resources,4273,1992,18.75606061,I,,0
LKA|Sri Lanka,144,Agricultural water withdrawal as % of total renewable water resources,4273,1997,21.23806818,I,,0
LKA|Sri Lanka,144,Agricultural water withdrawal as % of total renewable water resources,4273,2002,22.20454545,I,,0
LKA|Sri Lanka,144,Agricultural water withdrawal as % of total renewable water resources,4273,2007,21.42045455,I,,0
LKA|Sri Lanka,144,Agricultural water withdrawal as % of total renewable water resources,4273,2012,21.42045455,I,,0
LKA|Sri Lanka,144,Agricultural water withdrawal as % of total renewable water resources,4273,2017,21.42045455,I,,0
LKA|Sri Lanka,144,Agricultural water withdrawal as % of total renewable water resources,4273,2018,21.42045455,I,,0
SDN|Sudan,729,Agricultural water withdrawal as % of total renewable water resources,4273,2012,68.54497355,E,,0
SDN|Sudan,729,Agricultural water withdrawal as % of total renewable water resources,4273,2017,68.54497355,E,,0
SDN|Sudan,729,Agricultural water withdrawal as % of total renewable water resources,4273,2018,68.54497355,E,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.414141414,E,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.495726496,I,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.577311577,I,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.562659933,I,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.435454546,I,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.435454546,I,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.435454546,I,,0
SUR|Suriname,740,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.435454546,I,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,1972,0.077011494,I,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,1977,0.079425287,I,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,1982,0.071555503,E,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.074789207,E,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.1,E,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.086206897,E,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.077586207,E,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.061494253,E,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.051034483,I,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.043103448,I,,0
SWE|Sweden,752,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.043103448,I,,0
CHE|Switzerland,756,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.127757009,I,,0
CHE|Switzerland,756,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.213504673,I,,0
CHE|Switzerland,756,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.299252336,E,,0
CHE|Switzerland,756,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.299252336,I,,0
CHE|Switzerland,756,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.299252336,I,,0
SYR|Syrian Arab Republic,760,Agricultural water withdrawal as % of total renewable water resources,4273,1997,76.41947387,E,,0
