Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","646","Rwanda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","86.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","646","Rwanda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","85.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","646","Rwanda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","86.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.998","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.179","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.31","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.405","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.263","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.399","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.517","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.594","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","20.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","20.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","20.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","20.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.131","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.232","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.293","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.454","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.288","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.394","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.463","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.551","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","84.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","84.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","84.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","84.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.441","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.663","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.888","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.148","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.19","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.25","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.278","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.33","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","53","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","47.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","45.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","46","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.07","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.149","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.174","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.246","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","29","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","14.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","16.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","16.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.01","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.965","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.923","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.801","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","8.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","7.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","7.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","6.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.842","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.952","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.847","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.893","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","91.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","91.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","89.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","89.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.775","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.867","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.936","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.064","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.462","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.73","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.77","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","5.36","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.013","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.102","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.105","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.15","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","2.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","1.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","1.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.798","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.902","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.916","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.07","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.102","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.146","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.198","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.298","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","65.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","64.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","65","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","65.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.699","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.741","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.744","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.838","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","1.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","2.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","1.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.702","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.705","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.667","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.923","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","52.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","48.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","45.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","49","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.674","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.921","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.306","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.308","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","86.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","89.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","92.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","729","Sudan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","91.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.969","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","5.223","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","740","Suriname","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","5.336","E","Estimated value"
