ISO,datatype,rcsi_people,rcsi_prevalence,method,date,year,month,day,i,rCSI_monthly,biweek,rCSI_biweekly,wb_region,incgrp,country
VNM,PREDICTION,,,Predicted,27/12/21,2021,12,27,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,28/12/21,2021,12,28,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,29/12/21,2021,12,29,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,30/12/21,2021,12,30,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,31/12/21,2021,12,31,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,01/01/22,2022,1,1,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,02/01/22,2022,1,2,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,03/01/22,2022,1,3,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,04/01/22,2022,1,4,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,05/01/22,2022,1,5,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,06/01/22,2022,1,6,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,07/01/22,2022,1,7,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,08/01/22,2022,1,8,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,09/01/22,2022,1,9,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,10/01/22,2022,1,10,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,11/01/22,2022,1,11,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,12/01/22,2022,1,12,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,13/01/22,2022,1,13,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,14/01/22,2022,1,14,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,15/01/22,2022,1,15,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,16/01/22,2022,1,16,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,17/01/22,2022,1,17,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,18/01/22,2022,1,18,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,19/01/22,2022,1,19,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,20/01/22,2022,1,20,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,21/01/22,2022,1,21,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,22/01/22,2022,1,22,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,23/01/22,2022,1,23,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,24/01/22,2022,1,24,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,25/01/22,2022,1,25,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,26/01/22,2022,1,26,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,27/01/22,2022,1,27,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,28/01/22,2022,1,28,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,29/01/22,2022,1,29,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,30/01/22,2022,1,30,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,31/01/22,2022,1,31,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,01/02/22,2022,2,1,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,02/02/22,2022,2,2,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,03/02/22,2022,2,3,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,04/02/22,2022,2,4,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,05/02/22,2022,2,5,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,06/02/22,2022,2,6,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,07/02/22,2022,2,7,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,08/02/22,2022,2,8,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,09/02/22,2022,2,9,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,10/02/22,2022,2,10,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,11/02/22,2022,2,11,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,12/02/22,2022,2,12,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,13/02/22,2022,2,13,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,14/02/22,2022,2,14,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,15/02/22,2022,2,15,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,16/02/22,2022,2,16,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,17/02/22,2022,2,17,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,18/02/22,2022,2,18,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,19/02/22,2022,2,19,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,20/02/22,2022,2,20,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,21/02/22,2022,2,21,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,22/02/22,2022,2,22,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,23/02/22,2022,2,23,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,24/02/22,2022,2,24,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,25/02/22,2022,2,25,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,26/02/22,2022,2,26,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,27/02/22,2022,2,27,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,28/02/22,2022,2,28,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,01/03/22,2022,3,1,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,02/03/22,2022,3,2,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,03/03/22,2022,3,3,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,04/03/22,2022,3,4,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,05/03/22,2022,3,5,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,06/03/22,2022,3,6,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,07/03/22,2022,3,7,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,08/03/22,2022,3,8,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,09/03/22,2022,3,9,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,10/03/22,2022,3,10,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,11/03/22,2022,3,11,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,12/03/22,2022,3,12,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,13/03/22,2022,3,13,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,14/03/22,2022,3,14,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,15/03/22,2022,3,15,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,16/03/22,2022,3,16,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,17/03/22,2022,3,17,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,18/03/22,2022,3,18,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,19/03/22,2022,3,19,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,20/03/22,2022,3,20,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,21/03/22,2022,3,21,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,22/03/22,2022,3,22,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,23/03/22,2022,3,23,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,24/03/22,2022,3,24,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,25/03/22,2022,3,25,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,26/03/22,2022,3,26,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,27/03/22,2022,3,27,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,28/03/22,2022,3,28,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,29/03/22,2022,3,29,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,30/03/22,2022,3,30,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,31/03/22,2022,3,31,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,01/04/22,2022,4,1,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,02/04/22,2022,4,2,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,03/04/22,2022,4,3,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,04/04/22,2022,4,4,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,05/04/22,2022,4,5,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,06/04/22,2022,4,6,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,07/04/22,2022,4,7,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,08/04/22,2022,4,8,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,09/04/22,2022,4,9,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,10/04/22,2022,4,10,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,11/04/22,2022,4,11,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,12/04/22,2022,4,12,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,13/04/22,2022,4,13,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,14/04/22,2022,4,14,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,15/04/22,2022,4,15,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,16/04/22,2022,4,16,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,17/04/22,2022,4,17,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,18/04/22,2022,4,18,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,19/04/22,2022,4,19,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,20/04/22,2022,4,20,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,21/04/22,2022,4,21,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,22/04/22,2022,4,22,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,23/04/22,2022,4,23,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,24/04/22,2022,4,24,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,25/04/22,2022,4,25,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,26/04/22,2022,4,26,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,27/04/22,2022,4,27,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,28/04/22,2022,4,28,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,29/04/22,2022,4,29,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,30/04/22,2022,4,30,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,01/05/22,2022,5,1,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,02/05/22,2022,5,2,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,03/05/22,2022,5,3,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,04/05/22,2022,5,4,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,05/05/22,2022,5,5,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,06/05/22,2022,5,6,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,07/05/22,2022,5,7,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,08/05/22,2022,5,8,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,09/05/22,2022,5,9,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,10/05/22,2022,5,10,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,11/05/22,2022,5,11,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,12/05/22,2022,5,12,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,13/05/22,2022,5,13,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,14/05/22,2022,5,14,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,15/05/22,2022,5,15,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,16/05/22,2022,5,16,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,17/05/22,2022,5,17,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,18/05/22,2022,5,18,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,19/05/22,2022,5,19,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,20/05/22,2022,5,20,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,21/05/22,2022,5,21,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,22/05/22,2022,5,22,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,23/05/22,2022,5,23,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,24/05/22,2022,5,24,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,25/05/22,2022,5,25,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,26/05/22,2022,5,26,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,27/05/22,2022,5,27,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,28/05/22,2022,5,28,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,29/05/22,2022,5,29,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,30/05/22,2022,5,30,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,31/05/22,2022,5,31,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,01/06/22,2022,6,1,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,02/06/22,2022,6,2,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,03/06/22,2022,6,3,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,04/06/22,2022,6,4,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,05/06/22,2022,6,5,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,06/06/22,2022,6,6,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,07/06/22,2022,6,7,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,08/06/22,2022,6,8,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,09/06/22,2022,6,9,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,10/06/22,2022,6,10,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,11/06/22,2022,6,11,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,12/06/22,2022,6,12,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,13/06/22,2022,6,13,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,14/06/22,2022,6,14,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,15/06/22,2022,6,15,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,16/06/22,2022,6,16,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,17/06/22,2022,6,17,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,18/06/22,2022,6,18,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,19/06/22,2022,6,19,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,20/06/22,2022,6,20,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,21/06/22,2022,6,21,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,22/06/22,2022,6,22,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,23/06/22,2022,6,23,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,24/06/22,2022,6,24,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,25/06/22,2022,6,25,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,26/06/22,2022,6,26,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,27/06/22,2022,6,27,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,28/06/22,2022,6,28,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,29/06/22,2022,6,29,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,30/06/22,2022,6,30,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,01/07/22,2022,7,1,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,02/07/22,2022,7,2,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,03/07/22,2022,7,3,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,04/07/22,2022,7,4,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,05/07/22,2022,7,5,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,06/07/22,2022,7,6,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,07/07/22,2022,7,7,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,08/07/22,2022,7,8,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,09/07/22,2022,7,9,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,10/07/22,2022,7,10,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,11/07/22,2022,7,11,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,12/07/22,2022,7,12,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,13/07/22,2022,7,13,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,14/07/22,2022,7,14,VNM,,1,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,15/07/22,2022,7,15,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,16/07/22,2022,7,16,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VNM,PREDICTION,,,Predicted,17/07/22,2022,7,17,VNM,,2,,East Asia & Pacific,Lower middle income,Viet Nam
VUT,PREDICTION,,,Predicted,13/06/21,2021,6,13,VUT,,1,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,14/06/21,2021,6,14,VUT,,1,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,15/06/21,2021,6,15,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,16/06/21,2021,6,16,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,17/06/21,2021,6,17,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,18/06/21,2021,6,18,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,19/06/21,2021,6,19,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,20/06/21,2021,6,20,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,21/06/21,2021,6,21,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,22/06/21,2021,6,22,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,23/06/21,2021,6,23,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,24/06/21,2021,6,24,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,25/06/21,2021,6,25,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,26/06/21,2021,6,26,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,27/06/21,2021,6,27,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,28/06/21,2021,6,28,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,29/06/21,2021,6,29,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
VUT,PREDICTION,,,Predicted,30/06/21,2021,6,30,VUT,,2,,East Asia & Pacific,Lower middle income,Vanuatu
