country,ISO,year,accountability,accountability_lower,accountability_upper,incgrp,wb_region,UNmemberstate,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
Uruguay,URY,2019,1.698,1.51,1.901,High income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,858
Uruguay,URY,1978,-1.105,-1.339,-.85900003,High income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,858
Uruguay,URY,1966,1.355,1.166,1.569,High income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,858
Uruguay,URY,1993,1.5930001,1.401,1.793,High income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,858
Uruguay,URY,1980,-.90700001,-1.138,-.66600001,High income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,858
Uruguay,URY,1960,1.399,1.173,1.5779999,High income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,858
United States of America,USA,1983,1.709,1.5089999,1.893,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2000,1.721,1.531,1.931,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2012,1.897,1.702,2.0940001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2016,1.739,1.538,1.9400001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1986,1.72,1.506,1.91,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2007,1.887,1.686,2.072,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2011,1.883,1.683,2.0699999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1989,1.724,1.525,1.909,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1969,1.285,1.1,1.497,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1964,1.244,1.057,1.4579999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1971,1.374,1.184,1.577,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1982,1.711,1.515,1.908,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1978,1.6390001,1.4579999,1.8559999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1994,1.7819999,1.549,1.955,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2021,1.501,1.288,1.687,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1960,1.183,.96899998,1.3660001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1988,1.728,1.511,1.9069999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1995,1.793,1.609,2.0090001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1996,1.802,1.598,1.989,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1985,1.696,1.494,1.8789999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1965,1.2589999,1.071,1.461,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1974,1.511,1.316,1.719,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1998,1.799,1.602,2.0090001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1968,1.255,1.041,1.432,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1997,1.796,1.604,1.989,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2006,1.874,1.652,2.0539999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2005,1.772,1.5599999,1.9630001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1972,1.3890001,1.2,1.594,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1993,1.785,1.605,2.003,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1967,1.274,1.069,1.454,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1962,1.223,1.023,1.418,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1987,1.722,1.538,1.933,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1977,1.627,1.432,1.8200001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1966,1.275,1.056,1.4579999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2020,1.432,1.226,1.624,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1984,1.702,1.507,1.908,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2018,1.483,1.284,1.687,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1973,1.4680001,1.278,1.676,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1991,1.768,1.568,1.9680001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2008,1.902,1.705,2.0910001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2001,1.697,1.487,1.8789999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1976,1.623,1.446,1.837,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1975,1.568,1.36,1.758,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1961,1.186,.99800003,1.393,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1999,1.793,1.6059999,2.0009999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2019,1.444,1.258,1.655,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2009,1.926,1.724,2.1199999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2004,1.775,1.598,1.9910001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1970,1.3890001,1.1720001,1.563,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2017,1.552,1.353,1.747,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2013,1.929,1.743,2.125,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1963,1.229,1.0369999,1.432,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2015,1.9170001,1.73,2.1140001,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2014,1.928,1.706,2.108,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2010,1.9,1.709,2.0999999,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2003,1.7690001,1.582,1.974,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,2002,1.743,1.5599999,1.954,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1992,1.778,1.589,1.987,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1990,1.7869999,1.59,1.993,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1981,1.698,1.492,1.882,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1980,1.691,1.499,1.904,High income,North America,1,,019,Americas,021,Northern America,,,840
United States of America,USA,1979,1.636,1.446,1.8380001,High income,North America,1,,019,Americas,021,Northern America,,,840
Uzbekistan,UZB,2015,-1.068,-1.273,-.87900001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1990,-.59100002,-.792,-.39899999,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2013,-1.051,-1.249,-.85399997,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2006,-1.1799999,-1.399,-1.008,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2001,-1.219,-1.431,-1.0420001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2016,-1.023,-1.206,-.81699997,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2009,-1.145,-1.331,-.935,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2007,-1.17,-1.354,-.972,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2014,-1.041,-1.233,-.838,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1992,-.72899997,-.93099999,-.53799999,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2011,-1.1059999,-1.29,-.88200003,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2020,-.47799999,-.667,-.27399999,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2018,-.76099998,-.95999998,-.565,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2003,-1.174,-1.381,-.98500001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2005,-1.173,-1.349,-.96200001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1998,-1.0700001,-1.284,-.884,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2004,-1.132,-1.306,-.90799999,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2010,-1.137,-1.355,-.96100003,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2008,-1.16,-1.348,-.96799999,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2000,-1.206,-1.387,-.995,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1993,-.77499998,-.96700001,-.57499999,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2002,-1.17,-1.36,-.96200001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1999,-1.1849999,-1.373,-.98199999,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2017,-.82999998,-1.006,-.61000001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2019,-.546,-.75400001,-.359,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1995,-1.029,-1.223,-.82800001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2021,-.48500001,-.68199998,-.285,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1991,-.54299998,-.75400001,-.35600001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1997,-1.056,-1.2690001,-.87699997,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,2012,-1.109,-1.3150001,-.92299998,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1996,-1.057,-1.242,-.85000002,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
Uzbekistan,UZB,1994,-.99599999,-1.188,-.78600001,Lower middle income,Europe & Central Asia,1,,142,Asia,143,Central Asia,,,860
"Venezuela, Bolivarian Republic of",VEN,1979,1.217,1.033,1.428,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1978,1.209,.99000001,1.387,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1964,1.017,.84100002,1.2309999,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2018,-.542,-.71899998,-.33000001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1993,1.256,1.063,1.471,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1988,1.189,.99199998,1.39,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1999,.91000003,.71799999,1.107,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1961,.79900002,.58099997,.98100001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1972,1.1440001,.94400001,1.337,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2005,.148,-.037,.35600001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1998,1.224,1.023,1.414,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2019,-.56900001,-.764,-.37400001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2020,-.58999997,-.796,-.38999999,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1970,1.124,.93699998,1.337,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1986,1.193,1,1.395,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1996,1.258,1.069,1.472,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1962,.80699998,.61799997,1.011,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1991,1.248,1.054,1.4630001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1975,1.198,1.0140001,1.403,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1985,1.191,1.017,1.405,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2021,-.58999997,-.79500002,-.396,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1969,1.0930001,.87300003,1.273,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1971,1.1339999,.935,1.335,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2012,-.061000001,-.27200001,.127,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1960,.755,.57300001,.95999998,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1965,1.046,.86299998,1.257,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2015,-.183,-.39300001,.011,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2002,.44299999,.24600001,.63700002,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2014,-.29800001,-.486,-.092,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2016,-.17200001,-.361,.029999999,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1968,1.069,.87599999,1.272,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1977,1.207,1.006,1.392,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1992,1.255,1.075,1.472,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2017,-.43000001,-.62,-.23100001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1974,1.2029999,1,1.397,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1995,1.252,1.068,1.465,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1984,1.201,.99699998,1.393,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2000,.57700002,.361,.75300002,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2003,.39700001,.193,.60299999,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2001,.56699997,.37799999,.77700001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1983,1.205,1.022,1.411,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1987,1.191,1,1.404,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2011,-.035,-.229,.16500001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1982,1.198,1.007,1.398,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1966,1.043,.81400001,1.214,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1990,1.234,1.025,1.418,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1973,1.196,1.003,1.409,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2006,.088,-.107,.303,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2010,-.02,-.215,.178,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2009,.059,-.15099999,.23999999,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2008,.063000001,-.13600001,.24699999,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1989,1.206,1.012,1.401,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2013,-.264,-.44999999,-.066,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1963,1.027,.83999997,1.235,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1967,1.041,.85299999,1.2410001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1976,1.206,.99800003,1.395,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2007,.063000001,-.119,.27000001,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1981,1.2029999,1.013,1.402,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,2004,.354,.14300001,.53299999,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1994,1.247,1.0470001,1.443,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1980,1.224,1.028,1.423,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
"Venezuela, Bolivarian Republic of",VEN,1997,1.251,1.063,1.447,,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,862
Viet Nam,VNM,1984,-.676,-.88599998,-.48500001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1970,-.52600002,-.74299997,-.34599999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1975,-.56199998,-.764,-.37200001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1978,-.60100001,-.81,-.40900001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1972,-.54500002,-.75400001,-.36300001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1971,-.54699999,-.73799998,-.331,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2011,-.28400001,-.46799999,-.064999998,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1994,-.421,-.63800001,-.23800001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1962,-.53899997,-.73299998,-.34,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2006,-.30899999,-.498,-.104,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1966,-.52600002,-.71700001,-.32600001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2020,-.36899999,-.57200003,-.17399999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2016,-.25099999,-.42699999,-.032000002,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2012,-.29899999,-.49900001,-.106,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1979,-.60399997,-.80299997,-.40900001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2002,-.34400001,-.55299997,-.161,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1982,-.671,-.85699999,-.465,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2018,-.264,-.47499999,-.077,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1974,-.54799998,-.73500001,-.33399999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2009,-.31999999,-.51999998,-.12,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1986,-.48500001,-.69400001,-.289,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2003,-.352,-.55400002,-.167,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2007,-.31200001,-.50300002,-.114,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1985,-.66299999,-.86500001,-.48800001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1963,-.537,-.73100001,-.32600001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1967,-.52600002,-.722,-.33000001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1992,-.45300001,-.662,-.271,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1993,-.43399999,-.62699997,-.21699999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1969,-.52499998,-.73400003,-.34299999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2001,-.34599999,-.542,-.15700001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2004,-.33399999,-.51899999,-.139,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2021,-.28999999,-.48699999,-.088,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1988,-.359,-.53600001,-.148,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2005,-.31900001,-.53799999,-.13699999,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1998,-.35499999,-.55900002,-.163,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2013,-.303,-.50700003,-.116,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2015,-.29899999,-.50199997,-.112,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1997,-.34999999,-.55900002,-.163,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1990,-.442,-.625,-.241,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1976,-.57499999,-.76899999,-.37400001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1995,-.42300001,-.61699998,-.222,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1960,-.542,-.73900002,-.345,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,2017,-.244,-.43099999,-.032000002,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
Viet Nam,VNM,1965,-.52200001,-.704,-.30500001,Lower middle income,East Asia & Pacific,1,,142,Asia,035,South-eastern Asia,,,704
