ISO,country,year,wb_region,incgrp,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fpi_sd,fpi_cv,fpi_mean,CPI_food
PNG,Papua New Guinea,2019,East Asia & Pacific,Lower middle income,009,Oceania,054,Melanesia,,,598,.00055005093,.2862975,.0019212564,112.54999
PNG,Papua New Guinea,2020,East Asia & Pacific,Lower middle income,009,Oceania,054,Melanesia,,,598,.00098259689,.48836476,.0020120144,115.1273
PNG,Papua New Guinea,2021,East Asia & Pacific,Lower middle income,009,Oceania,054,Melanesia,,,598,.0048845909,.91699308,.0053267479,120.06608
POL,Poland,2000,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0032476175,.40107191,.008097345,69.168182
POL,Poland,2001,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0069053448,.77622396,.0088960724,72.384232
POL,Poland,2002,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0076798941,.82443237,.0093153715,71.905861
POL,Poland,2003,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.006715274,.82271832,.0081623001,71.018272
POL,Poland,2004,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0072997231,.72266471,.01010112,75.265999
POL,Poland,2005,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0050101713,.80623251,.0062143006,76.897079
POL,Poland,2006,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0050625741,.80280691,.0063060918,77.38295
POL,Poland,2007,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0058784331,.51112747,.011500915,81.013802
POL,Poland,2008,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0038665412,.47013232,.0082243681,85.58622
POL,Poland,2009,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0053159953,.57246649,.0092861252,89.571777
POL,Poland,2010,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0052518644,.71115142,.0073850155,92.061134
POL,Poland,2011,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0056577297,.45888636,.012329261,96.807686
POL,Poland,2012,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0055708024,.65385556,.008519928,100.83194
POL,Poland,2013,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0042759134,.94529647,.0045233569,102.68282
POL,Poland,2014,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.005627641,1.0620807,.0052986941,101.70257
POL,Poland,2015,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0034382865,.83202541,.0041324296,100.00001
POL,Poland,2016,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0036288896,.70898771,.0051184096,100.92867
POL,Poland,2017,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.00501337,.79074407,.0063400664,105.28184
POL,Poland,2018,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0033532558,.69252914,.0048420429,108.00335
POL,Poland,2019,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0044084154,.7048105,.0062547526,113.18844
POL,Poland,2020,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.005942612,.98221916,.0060501895,118.37997
POL,Poland,2021,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,616,.0066571301,.83711249,.0079524918,121.99146
PRI,Puerto Rico,2000,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0012923504,.84443581,.0015304305,67.071152
PRI,Puerto Rico,2001,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0023513732,.93812716,.0025064547,67.718567
PRI,Puerto Rico,2002,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0025708212,.88797313,.0028951566,68.914055
PRI,Puerto Rico,2003,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0014263606,.61451286,.0023211241,70.115158
PRI,Puerto Rico,2004,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0043252516,1.1679778,.0037031968,71.651794
PRI,Puerto Rico,2005,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0032950288,.93820274,.0035120647,73.46524
PRI,Puerto Rico,2006,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.006850522,.89864177,.0076231956,75.610054
PRI,Puerto Rico,2007,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0051159337,.94689661,.005402843,79.670723
PRI,Puerto Rico,2008,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0069663948,.89954984,.0077443123,85.827972
PRI,Puerto Rico,2009,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0037547199,.80672264,.0046542883,89.42083
PRI,Puerto Rico,2010,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0016665726,.81928182,.0020341873,90.009972
PRI,Puerto Rico,2011,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0022650512,.69559449,.0032562811,92.161568
PRI,Puerto Rico,2012,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0013064056,.70180541,.0018614928,94.056496
PRI,Puerto Rico,2013,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0023148346,1.0916688,.002120455,95.425919
PRI,Puerto Rico,2014,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0022075416,.8683663,.0025421779,97.426331
PRI,Puerto Rico,2015,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0082709137,2.0902226,.0039569535,100.0153
PRI,Puerto Rico,2016,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0026330391,.85618341,.0030753214,100.795
PRI,Puerto Rico,2017,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0033519904,1.165197,.0028767586,101.21894
PRI,Puerto Rico,2018,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0056616268,1.6687105,.0033928156,102.42004
PRI,Puerto Rico,2019,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0028742503,1.2711387,.0022611618,102.30945
PRI,Puerto Rico,2020,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0029247983,1.1078744,.0026400089,101.87177
PRI,Puerto Rico,2021,Latin America & Caribbean,High income,019,Americas,419,Latin America and the Caribbean,029,Caribbean,630,.0032030696,.80295533,.0039891005,104.33846
PRT,Portugal,2000,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0042622555,.6371845,.0066892016,79.937607
PRT,Portugal,2001,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0039428286,.61971951,.0063622794,85.107277
PRT,Portugal,2002,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0032404989,.95855266,.0033806164,86.406029
PRT,Portugal,2003,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0043952726,.87296402,.005034884,88.403252
PRT,Portugal,2004,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0024769572,.48416403,.0051159463,89.393661
PRT,Portugal,2005,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0030033104,.68798614,.0043653646,88.887054
PRT,Portugal,2006,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0028895193,.68925542,.0041922331,91.278671
PRT,Portugal,2007,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0031226003,.6266672,.0049828687,93.514275
PRT,Portugal,2008,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0046092826,.81850153,.0056313672,96.989075
PRT,Portugal,2009,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0037868572,.72312641,.0052367845,93.650276
PRT,Portugal,2010,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0030098201,.9891687,.0030427773,93.421989
PRT,Portugal,2011,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0014470658,.65509272,.0022089481,95.380829
PRT,Portugal,2012,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.004634114,1.1582212,.004001061,98.433998
PRT,Portugal,2013,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0039125024,.96510863,.0040539503,100.34263
PRT,Portugal,2014,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0025703935,.82521427,.0031148195,98.996056
PRT,Portugal,2015,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0022533815,.85330665,.002640764,100
PRT,Portugal,2016,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0040162653,.71446079,.0056213937,100.49004
PRT,Portugal,2017,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0033811911,.95780522,.0035301447,102.02923
PRT,Portugal,2018,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0037271206,1.0219328,.0036471288,102.78216
PRT,Portugal,2019,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0015898617,.96224576,.0016522408,103.10593
PRT,Portugal,2020,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0058264169,.83550292,.0069735446,105.25809
PRT,Portugal,2021,Europe & Central Asia,High income,150,Europe,039,Southern Europe,,,620,.0020841125,.56344038,.0036989052,106.03251
PRY,Paraguay,2000,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.00018873524,.025019733,.0075434553,27.556982
PRY,Paraguay,2001,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.000041502077,.012233129,.003392597,29.345577
PRY,Paraguay,2002,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0002682675,.031104373,.0086247521,31.657713
PRY,Paraguay,2003,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0010553875,.061707038,.017103195,37.242615
PRY,Paraguay,2004,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.00013497073,.022062972,.0061175227,42.38364
PRY,Paraguay,2005,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.010852631,.66710162,.016268333,46.320377
PRY,Paraguay,2006,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.019861044,.69270933,.028671542,53.583279
PRY,Paraguay,2007,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.024403071,.77961159,.031301577,62.890568
PRY,Paraguay,2008,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0080675818,.54379898,.014835596,72.845039
PRY,Paraguay,2009,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0071392464,.42915019,.016635776,73.281548
PRY,Paraguay,2010,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.014902327,.69152647,.021549901,79.534317
PRY,Paraguay,2011,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.012872596,.66256416,.019428452,90.118103
PRY,Paraguay,2012,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.00782682,.76525265,.010227759,88.423111
PRY,Paraguay,2013,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.011273791,.88857019,.012687564,91.274551
PRY,Paraguay,2014,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0064579737,.64576721,.010000467,97.170181
PRY,Paraguay,2015,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0080035133,.45795807,.01747652,100.01596
PRY,Paraguay,2016,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.019355813,1.1112618,.017417869,105.8549
PRY,Paraguay,2017,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0055779512,.62273467,.0089571876,111.96595
PRY,Paraguay,2018,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0058335406,.79173487,.0073680482,116.32362
PRY,Paraguay,2019,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0048265336,.60818815,.0079359217,117.67815
PRY,Paraguay,2020,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0072544427,.68293422,.010622461,119.1009
PRY,Paraguay,2021,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,005,South America,600,.0088551827,.74715006,.011851947,130.08328
PSE,"Palestine, State of",2000,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0053413943,.63835377,.0083674518,58.769085
PSE,"Palestine, State of",2001,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0039448556,.64970052,.006071806,58.492344
PSE,"Palestine, State of",2002,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0081275683,.57252532,.014195998,60.009777
PSE,"Palestine, State of",2003,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.007697633,.75261867,.010227799,62.791336
PSE,"Palestine, State of",2004,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0092478245,.75513351,.012246609,64.141518
PSE,"Palestine, State of",2005,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0059319958,.62896222,.0094314022,66.643951
PSE,"Palestine, State of",2006,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0068179122,.77156186,.0088365078,70.708595
PSE,"Palestine, State of",2007,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.011256312,1.0619072,.01060009,73.852531
PSE,"Palestine, State of",2008,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.011245664,.74919164,.015010397,86.600304
PSE,"Palestine, State of",2009,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0064817159,.88158399,.0073523521,89.715599
PSE,"Palestine, State of",2010,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0078453459,1.1411349,.0068750381,92.766243
PSE,"Palestine, State of",2011,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0035178412,.54445106,.0064612627,94.99662
PSE,"Palestine, State of",2012,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0088737691,.80660743,.011001348,97.012718
PSE,"Palestine, State of",2013,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0094942795,.71519208,.013275146,97.791756
PSE,"Palestine, State of",2014,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.012343861,1.0180057,.012125532,98.151337
PSE,"Palestine, State of",2015,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0096884714,.85897511,.011279106,100.02024
PSE,"Palestine, State of",2016,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0081892433,.7538749,.010862867,98.516632
PSE,"Palestine, State of",2017,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0077335434,.56572908,.013670047,97.564041
PSE,"Palestine, State of",2018,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0047210264,.76916641,.0061378479,96.881355
PSE,"Palestine, State of",2019,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0082051167,.59521359,.013785164,100.10506
PSE,"Palestine, State of",2020,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0089459596,.68165356,.01312391,97.636986
PSE,"Palestine, State of",2021,Middle East & North Africa,Lower middle income,142,Asia,145,Western Asia,,,275,.0095192157,.90844893,.010478537,98.474991
PYF,French Polynesia,2000,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0017136423,.75893581,.0022579541,65.322258
PYF,French Polynesia,2001,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0031995215,.79612601,.0040188632,66.874672
PYF,French Polynesia,2002,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.005377132,1.0845727,.0049578347,70.537483
PYF,French Polynesia,2003,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0018010266,.67357695,.0026738246,71.076508
PYF,French Polynesia,2004,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0026486784,.88058889,.003007849,72.733467
PYF,French Polynesia,2005,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0030516961,.89298439,.0034174125,74.603386
PYF,French Polynesia,2006,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0059339604,.94989508,.006246964,77.115456
PYF,French Polynesia,2007,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0054604425,.87939829,.0062092938,79.48838
PYF,French Polynesia,2008,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0037770269,.63503897,.0059477091,84.393135
PYF,French Polynesia,2009,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0034622215,.96454918,.0035894711,85.905518
PYF,French Polynesia,2010,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.010692552,1.3454882,.0079469681,88.452133
PYF,French Polynesia,2011,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0056410278,.89334846,.0063144765,91.337296
PYF,French Polynesia,2012,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0068306853,.7774719,.0087857647,93.519402
PYF,French Polynesia,2013,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0053901034,.7392053,.0072917542,96.613777
PYF,French Polynesia,2014,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0056409324,.76462477,.0073773861,97.459633
PYF,French Polynesia,2015,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0074776988,.71337169,.010482192,100.00402
PYF,French Polynesia,2016,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0074993074,.72156304,.010393143,102.26771
PYF,French Polynesia,2017,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0065271114,.87718153,.0074410043,104.12389
PYF,French Polynesia,2018,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0068270508,.92623055,.00737079,100.96088
PYF,French Polynesia,2019,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0031673198,.81833428,.0038704474,102.14381
PYF,French Polynesia,2020,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0081902435,.90239495,.0090761185,104.93665
PYF,French Polynesia,2021,East Asia & Pacific,High income,009,Oceania,061,Polynesia,,,258,.0083312029,1.173247,.0071009793,107.50935
QAT,Qatar,2000,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.000025465475,.0084892297,.0029997393,66.691063
QAT,Qatar,2001,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.000015549251,.0052505764,.002961437,69.116455
QAT,Qatar,2002,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.000018849832,.0064718216,.0029126008,71.595398
QAT,Qatar,2003,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.000091934853,.035743672,.0025720596,73.978935
QAT,Qatar,2004,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.000065584049,.025631305,.002558748,76.292892
QAT,Qatar,2005,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0003719198,.15290079,.0024324257,78.339928
QAT,Qatar,2006,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0006608371,.29503983,.0022398233,80.521469
QAT,Qatar,2007,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0033230083,1.0567676,.0031445026,83.000046
QAT,Qatar,2008,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.004857027,1.1640834,.0041724048,85.909256
QAT,Qatar,2009,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.003771506,.68376732,.0055157742,87.677002
QAT,Qatar,2010,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0044121034,1.1333607,.0038929384,90.650162
QAT,Qatar,2011,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0044084676,.63657749,.0069252648,93.784981
QAT,Qatar,2012,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0042284834,.76590472,.0055209002,96.720276
QAT,Qatar,2013,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0028227374,.54191184,.0052088499,98.934113
QAT,Qatar,2014,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0045041763,.886298,.0050820112,99.173218
QAT,Qatar,2015,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0071328902,1.3754123,.0051860013,100.00598
QAT,Qatar,2016,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0076184776,.70825475,.010756691,98.150818
QAT,Qatar,2017,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.01061063,.82509422,.0128599,100.03896
QAT,Qatar,2018,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0058169034,.64809215,.0089754267,99.986198
QAT,Qatar,2019,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.009721308,.86390424,.011252761,99.874886
QAT,Qatar,2020,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0088142119,.75789756,.01162982,99.761681
QAT,Qatar,2021,Middle East & North Africa,High income,142,Asia,145,Western Asia,,,634,.0057101417,.67815524,.0084201097,102.42342
REU,Reunion,2000,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0039518536,.88738787,.0044533554,77.10363
REU,Reunion,2001,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0048731156,.92178386,.0052866139,78.566101
REU,Reunion,2002,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.004783337,.92167044,.005189856,80.028572
REU,Reunion,2003,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0046968265,.92156893,.0050965548,81.491043
REU,Reunion,2004,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0046134223,.92152816,.0050062737,82.953506
REU,Reunion,2005,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0045329523,.92144972,.0049193702,84.415977
REU,Reunion,2006,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0044551063,.92136598,.0048353276,85.878448
REU,Reunion,2007,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.004379916,.92128342,.0047541461,87.340912
REU,Reunion,2008,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0043073557,.92123604,.0046756268,88.803383
REU,Reunion,2009,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0056154723,.81462562,.0068933167,89.858032
REU,Reunion,2010,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0028674898,.74724293,.0038374264,90.499016
REU,Reunion,2011,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0052045258,.86219591,.0060363612,92.934746
REU,Reunion,2012,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0038446458,.88178337,.0043600798,95.468506
REU,Reunion,2013,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0051868511,.54149818,.0095787048,98.620621
REU,Reunion,2014,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0096059395,.95785445,.010028601,99.472755
REU,Reunion,2015,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0058480073,1.3061453,.0044773021,100.00062
REU,Reunion,2016,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0029661697,.6064204,.0048912764,100.20422
REU,Reunion,2017,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0047992379,.8376863,.0057291589,101.12422
REU,Reunion,2018,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.005271622,.84614611,.0062301555,104.41962
REU,Reunion,2019,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0035047766,.69820929,.0050196648,105.31699
REU,Reunion,2020,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0041432721,.82249123,.0050374665,106.35011
REU,Reunion,2021,,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,638,.0032970223,.69461358,.0047465563,106.79701
ROU,Romania,2000,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.009971044,.35235876,.028297989,35.678001
ROU,Romania,2001,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0105545,.5298959,.019918064,48.425781
ROU,Romania,2002,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0092596272,.66625249,.013898075,57.290291
ROU,Romania,2003,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0056510922,.4736627,.011930625,65.704643
ROU,Romania,2004,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0033658682,.56577021,.0059491792,71.940147
ROU,Romania,2005,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0044502332,.96334594,.0046195588,76.360664
ROU,Romania,2006,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0042360034,.67676401,.006259203,79.326859
ROU,Romania,2007,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0063929604,.86141157,.0074214935,82.410522
ROU,Romania,2008,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0028881233,.48131227,.0060005188,90.003113
ROU,Romania,2009,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0029713693,.82899445,.0035843055,92.930794
ROU,Romania,2010,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0053332713,.9773615,.0054568052,95.103073
ROU,Romania,2011,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0053196289,.49950132,.010649879,100.82097
ROU,Romania,2012,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.006378328,1.1784354,.005412539,102.73129
ROU,Romania,2013,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0059173526,.82140094,.0072039762,105.77159
ROU,Romania,2014,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.003001353,.77779347,.0038588047,104.04506
ROU,Romania,2015,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.023383796,1.9091932,.012247999,100.08739
ROU,Romania,2016,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.002243221,.64952892,.0034536123,97.51207
ROU,Romania,2017,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0032974051,.57718521,.0057129064,99.933723
ROU,Romania,2018,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.002342649,.46588665,.005028367,103.68314
ROU,Romania,2019,Europe & Central Asia,High income,150,Europe,151,Eastern Europe,,,642,.0035698062,.53682172,.0066498914,108.55085
