ISO,country,year,unemp,underemp,sex,agegroup,geog,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions
SEN,Senegal,2019,6.5409999,1.4,Total,"Youth, age 15-24",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,9.4799995,1.4,Female,"Youth, age 15-24",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,2.7509999,.80000001,Male,"Adults, age 25+",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,1.03,.2,Female,Total population age 15+,Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,3.859,.89999998,Total,"Adults, age 25+",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,.56800002,.30000001,Female,"Adults, age 25+",Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,4.6820002,.80000001,Female,Total population age 15+,Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,4.5580001,1.4,Male,"Youth, age 15-24",Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,4.349,1,Total,Total population age 15+,Urban,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,5.9910002,.60000002,Female,"Youth, age 15-24",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,3.039,.5,Female,Total population age 15+,Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,2.74,.80000001,Male,Total population age 15+,Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,2.8599999,.69999999,Total,Total population age 15+,Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,.98000002,.30000001,Total,Total population age 15+,Rural,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SEN,Senegal,2019,2.2709999,.5,Female,"Adults, age 25+",Total,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686,Sub-Saharan Africa
SLE,Sierra Leone,2018,14.55,.5,Male,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,1.9910001,.69999999,Total,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,1.161,1,Male,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,6.691,.5,Male,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,3.9360001,.30000001,Female,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,5.3940001,.69999999,Male,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,3.6789999,.60000002,Total,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,1.858,1,Male,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,1.848,.60000002,Female,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,6.8460002,.30000001,Total,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,9.5880003,.30000001,Total,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,3.3310001,.40000001,Female,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,5.0910001,.5,Total,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,2.1359999,.5,Female,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,5.5780001,.40000001,Total,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,4.6599998,.5,Total,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,5.2810001,.2,Female,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,8.5699997,.5,Male,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,4.4889998,.2,Female,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,1.475,.80000001,Total,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLE,Sierra Leone,2018,4.0050001,.80000001,Male,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,694,Sub-Saharan Africa
SLV,El Salvador,2020,16.139,7.0999999,Total,"Youth, age 15-24",Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,13.468,4.8000002,Male,"Youth, age 15-24",Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,4.6230001,10,Female,"Adults, age 25+",Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,4.5599999,12.5,Female,Total population age 15+,Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,2.875,13.1,Female,"Adults, age 25+",Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,8.7709999,9.3000002,Male,"Youth, age 15-24",Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,5.3379998,6.4000001,Total,"Adults, age 25+",Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,9.6269999,9.3999996,Total,"Youth, age 15-24",Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,6.0630002,6.0999999,Male,Total population age 15+,Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,3.678,8.1000004,Male,"Adults, age 25+",Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,7.3010001,9,Female,Total population age 15+,Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,4.9169998,8.3999996,Male,Total population age 15+,Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,4.7309999,5.8000002,Male,"Adults, age 25+",Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,7.0469999,6.5,Total,Total population age 15+,Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,6.8299999,4.5,Male,Total population age 15+,Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,6.2480001,7.6999998,Total,Total population age 15+,Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,17.157,10.2,Female,"Youth, age 15-24",Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,5.2930002,8.8000002,Female,"Adults, age 25+",Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,6.5040002,10,Female,Total population age 15+,Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,11.234,7,Male,"Youth, age 15-24",Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,13.28,8.1000004,Total,"Youth, age 15-24",Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,4.7940001,9.8000002,Total,Total population age 15+,Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,3.3900001,9.8999996,Total,"Adults, age 25+",Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,20.346001,10.7,Female,"Youth, age 15-24",Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,4.684,7.5999999,Total,"Adults, age 25+",Total,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,5.3800001,4.4000001,Male,"Adults, age 25+",Urban,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SLV,El Salvador,2020,11.713,9.5,Female,"Youth, age 15-24",Rural,Lower middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222,Latin America & Caribbean
SOM,Somalia,2019,13.766,6.6999998,Total,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,31.280001,3.8,Total,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,33.643002,3.7,Total,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,18.282,5.4000001,Female,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,27.615999,4.3000002,Male,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,16.297001,5,Male,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,36.706001,2.5,Female,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,31.841,4.5,Male,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,11.708,7.3000002,Male,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,39.255001,2.7,Female,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,22.466,4.1999998,Male,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,25.809999,3.7,Total,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,20.916,3.5999999,Female,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,11.169,7.5999999,Total,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,15.636,6.8000002,Female,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,15.463,4.5999999,Total,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,57.376999,4.4000001,Total,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,13.12,5.0999999,Male,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,9.257,8,Male,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,54.966,5,Male,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,24.370001,3.4000001,Female,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,33.519001,2.5999999,Female,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,61.424,3.5,Female,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SOM,Somalia,2019,18.827999,4.5,Total,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,706,Sub-Saharan Africa
SRB,Serbia,2020,9.0100002,5.5999999,Total,Total population age 15+,Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,5.4109998,6.9000001,Male,"Adults, age 25+",Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,9.4110003,5.1999998,Female,Total population age 15+,Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,8.5930004,4.5999999,Total,"Adults, age 25+",Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,7.2150002,5.6999998,Male,"Adults, age 25+",Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,8.6899996,5.9000001,Male,Total population age 15+,Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,7.1409998,7.0999999,Male,Total population age 15+,Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,30.815001,7.1999998,Female,"Youth, age 15-24",Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,7.9489999,6.6999998,Total,Total population age 15+,Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,8.6700001,4.8000002,Male,"Adults, age 25+",Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,9.809,4.6999998,Total,Total population age 15+,Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,25.988001,8.1999998,Total,"Youth, age 15-24",Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,24.382999,9.1000004,Male,"Youth, age 15-24",Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,6.3330002,6.5999999,Total,"Adults, age 25+",Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,27.750999,7.6999998,Total,"Youth, age 15-24",Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,26.908001,6,Female,"Youth, age 15-24",Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,28.832001,6.5999999,Female,"Youth, age 15-24",Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,7.6090002,6.0999999,Female,"Adults, age 25+",Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,9.0950003,6.0999999,Female,Total population age 15+,Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,25.974001,8,Male,"Youth, age 15-24",Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,8.1540003,5.0999999,Female,"Adults, age 25+",Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,24.334,8.6000004,Total,"Youth, age 15-24",Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,9.6219997,4.5,Female,Total population age 15+,Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,22.917999,10,Male,"Youth, age 15-24",Rural,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,9.9729996,5,Male,Total population age 15+,Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,7.638,5.5,Total,"Adults, age 25+",Total,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SRB,Serbia,2020,8.507,4.4000001,Female,"Adults, age 25+",Urban,Upper middle income,Europe & Central Asia,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688,Northern America and Europe
SVK,Slovakia,2020,5.4499998,.80000001,Female,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703,Northern America and Europe
