country,pou_yearrange,pou_string,year,ISO,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions,pou
Tajikistan,2015-2017,13.4,2016,TJK,Lower middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762,Central Asia,13.4
Tajikistan,2016-2018,11.6,2017,TJK,Lower middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762,Central Asia,11.6
Tajikistan,2017-2019,9.9,2018,TJK,Lower middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762,Central Asia,9.9
Tajikistan,2018-2020,9.2,2019,TJK,Lower middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762,Central Asia,9.199999999999999
Tajikistan,2019-2021,8.6,2020,TJK,Lower middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,762,Central Asia,8.6
Turkmenistan,2000-2002,6.8,2001,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,6.8
Turkmenistan,2001-2003,6.2,2002,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,6.2
Turkmenistan,2002-2004,5.2,2003,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,5.2
Turkmenistan,2003-2005,4.5,2004,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4.5
Turkmenistan,2004-2006,4.2,2005,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4.2
Turkmenistan,2005-2007,4,2006,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4
Turkmenistan,2006-2008,3.9,2007,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.9
Turkmenistan,2007-2009,4,2008,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4
Turkmenistan,2008-2010,4.2,2009,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4.2
Turkmenistan,2009-2011,4.3,2010,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4.3
Turkmenistan,2010-2012,4.3,2011,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4.3
Turkmenistan,2011-2013,4.3,2012,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,4.3
Turkmenistan,2012-2014,3.9,2013,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.9
Turkmenistan,2013-2015,3.6,2014,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.6
Turkmenistan,2014-2016,3.4,2015,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.4
Turkmenistan,2015-2017,3.4,2016,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.4
Turkmenistan,2016-2018,3.5,2017,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.5
Turkmenistan,2017-2019,3.5,2018,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.5
Turkmenistan,2018-2020,3.5,2019,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.5
Turkmenistan,2019-2021,3.5,2020,TKM,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,795,Central Asia,3.5
Timor-Leste,2000-2002,41.5,2001,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,41.5
Timor-Leste,2001-2003,36.5,2002,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,36.5
Timor-Leste,2002-2004,33.1,2003,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,33.1
Timor-Leste,2003-2005,32.5,2004,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,32.5
Timor-Leste,2004-2006,32.2,2005,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,32.2
Timor-Leste,2005-2007,31.9,2006,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,31.9
Timor-Leste,2006-2008,31.7,2007,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,31.7
Timor-Leste,2007-2009,32.4,2008,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,32.4
Timor-Leste,2008-2010,31.8,2009,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,31.8
Timor-Leste,2009-2011,31.2,2010,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,31.2
Timor-Leste,2010-2012,29.3,2011,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,29.3
Timor-Leste,2011-2013,28.3,2012,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,28.3
Timor-Leste,2012-2014,26.7,2013,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,26.7
Timor-Leste,2013-2015,25.3,2014,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,25.3
Timor-Leste,2014-2016,24.5,2015,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,24.5
Timor-Leste,2015-2017,24.2,2016,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,24.2
Timor-Leste,2016-2018,24.6,2017,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,24.6
Timor-Leste,2017-2019,25.1,2018,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,25.1
Timor-Leste,2018-2020,25,2019,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,25
Timor-Leste,2019-2021,26.2,2020,TLS,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,626,South-eastern Asia,26.2
Trinidad and Tobago,2000-2002,10,2001,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,10
Trinidad and Tobago,2001-2003,10.5,2002,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,10.5
Trinidad and Tobago,2002-2004,11.1,2003,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,11.1
Trinidad and Tobago,2003-2005,11.5,2004,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,11.5
Trinidad and Tobago,2004-2006,11.1,2005,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,11.1
Trinidad and Tobago,2005-2007,10.5,2006,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,10.5
Trinidad and Tobago,2006-2008,9.9,2007,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,9.9
Trinidad and Tobago,2007-2009,9.6,2008,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,9.6
Trinidad and Tobago,2008-2010,9.1,2009,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,9.1
Trinidad and Tobago,2009-2011,8.2,2010,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,8.199999999999999
Trinidad and Tobago,2010-2012,7.2,2011,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,7.2
Trinidad and Tobago,2011-2013,6.7,2012,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,6.7
Trinidad and Tobago,2012-2014,6.6,2013,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,6.6
Trinidad and Tobago,2013-2015,6.6,2014,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,6.6
Trinidad and Tobago,2014-2016,6.8,2015,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,6.8
Trinidad and Tobago,2015-2017,6.8,2016,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,6.8
Trinidad and Tobago,2016-2018,6.9,2017,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,6.9
Trinidad and Tobago,2017-2019,7,2018,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,7
Trinidad and Tobago,2018-2020,7.3,2019,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,7.3
Trinidad and Tobago,2019-2021,7.5,2020,TTO,High income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,780,Latin America & Caribbean,7.5
Tunisia,2000-2002,4.4,2001,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,4.4
Tunisia,2001-2003,4.4,2002,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,4.4
Tunisia,2002-2004,4.5,2003,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,4.5
Tunisia,2003-2005,4.4,2004,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,4.4
Tunisia,2004-2006,4.3,2005,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,4.3
Tunisia,2005-2007,4.3,2006,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,4.3
Tunisia,2006-2008,4,2007,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,4
Tunisia,2007-2009,3.8,2008,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,3.8
Tunisia,2008-2010,3.6,2009,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,3.6
Tunisia,2009-2011,3.4,2010,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,3.4
Tunisia,2010-2012,3.2,2011,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,3.2
Tunisia,2011-2013,3,2012,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,3
Tunisia,2012-2014,2.8,2013,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,2.8
Tunisia,2013-2015,2.7,2014,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,2.7
Tunisia,2014-2016,2.5,2015,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,2.5
Tunisia,2015-2017,<2.5,2016,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,2.5
Tunisia,2016-2018,<2.5,2017,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,2.5
Tunisia,2017-2019,<2.5,2018,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,2.5
Tunisia,2018-2020,2.6,2019,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,2.6
Tunisia,2019-2021,3.1,2020,TUN,Lower middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,788,Northern Africa & Western Asia,3.1
Türkiye,2000-2002,<2.5,2001,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2001-2003,<2.5,2002,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2002-2004,<2.5,2003,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2003-2005,<2.5,2004,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2004-2006,<2.5,2005,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2005-2007,<2.5,2006,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2006-2008,<2.5,2007,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2007-2009,<2.5,2008,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2008-2010,<2.5,2009,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2009-2011,<2.5,2010,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2010-2012,<2.5,2011,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2011-2013,<2.5,2012,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2012-2014,<2.5,2013,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2013-2015,<2.5,2014,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2014-2016,<2.5,2015,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2015-2017,<2.5,2016,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2016-2018,<2.5,2017,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2017-2019,<2.5,2018,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2018-2020,<2.5,2019,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Türkiye,2019-2021,<2.5,2020,TUR,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,792,Northern Africa & Western Asia,2.5
Taiwan,2000-2002,3.7,2001,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,3.7
Taiwan,2001-2003,4.1,2002,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.1
Taiwan,2002-2004,4.1,2003,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.1
Taiwan,2003-2005,4.2,2004,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.2
Taiwan,2004-2006,4.3,2005,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.3
Taiwan,2005-2007,4.4,2006,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.4
Taiwan,2006-2008,4.7,2007,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.7
Taiwan,2007-2009,4.8,2008,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.8
Taiwan,2008-2010,4.7,2009,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.7
Taiwan,2009-2011,4.5,2010,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.5
Taiwan,2010-2012,4.5,2011,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.5
Taiwan,2011-2013,4.5,2012,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.5
Taiwan,2012-2014,4.2,2013,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4.2
Taiwan,2013-2015,4,2014,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,4
Taiwan,2014-2016,3.9,2015,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,3.9
Taiwan,2015-2017,3.9,2016,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,3.9
Taiwan,2016-2018,3.8,2017,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,3.8
Taiwan,2017-2019,3.7,2018,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,3.7
Taiwan,2018-2020,3.6,2019,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,3.6
Taiwan,2019-2021,3.5,2020,TWN,High income,East Asia & Pacific,NO,CN Province,0,"Territory, region, or administrated by a state",CN Province,CHN,142,Asia,030,Eastern Asia,,,158,Eastern Asia,3.5
United Republic of Tanzania,2000-2002,33.1,2001,TZA,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,Sub-Saharan Africa,33.1
United Republic of Tanzania,2001-2003,34,2002,TZA,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,Sub-Saharan Africa,34
United Republic of Tanzania,2002-2004,32.5,2003,TZA,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,Sub-Saharan Africa,32.5
United Republic of Tanzania,2003-2005,31.6,2004,TZA,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,Sub-Saharan Africa,31.6
United Republic of Tanzania,2004-2006,28.4,2005,TZA,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,Sub-Saharan Africa,28.4
United Republic of Tanzania,2005-2007,25.9,2006,TZA,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,834,Sub-Saharan Africa,25.9
