ISO,country,wb_region,incgrp,year,genres_animal,genres_plant,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
PRT,Portugal,Europe & Central Asia,High income,2010,,39.13,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2012,,41.781,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2014,,49.044,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2016,,57.417,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2017,,57.895,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2018,,58.438,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2019,,60.377,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2020,,62.221,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRT,Portugal,Europe & Central Asia,High income,2021,34,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,620
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2020,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,600
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,600
ROU,Romania,Europe & Central Asia,High income,2000,,42.803,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2005,,43.966,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2010,,45.325,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2012,,46.18,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2014,,46.229,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2016,,49.616,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2017,,41.805,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2018,,42.262,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2019,,44.897,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2020,5,43.233,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
ROU,Romania,Europe & Central Asia,High income,2021,5,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,642
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2000,,200.235,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2005,,200.451,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2010,,200.614,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2012,,200.717,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2014,,200.717,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2016,,200.717,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2017,,200.717,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2018,,200.717,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2019,,200.717,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
RUS,Russian Federation,Europe & Central Asia,Upper middle income,2020,,200.717,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,643
SDN,Sudan,Sub-Saharan Africa,Low income,2000,,7.417,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2005,,10.534,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2010,,12.77,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2012,,12.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2014,,14.047,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2016,,15.833,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2017,,16.036,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2018,,16.646,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2019,,17.177,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2020,0,17.168,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SDN,Sudan,Sub-Saharan Africa,Low income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,015,Northern Africa,,,729
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2000,,.958,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2005,,1.299,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2010,,1.33,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2012,,1.33,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2014,,1.89,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2016,,1.89,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2017,,1.89,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2018,,1.89,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2019,,1.89,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2020,0,1.89,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,686
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2000,,.237,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2005,,.237,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2010,,.681,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2012,,.705,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2014,,.705,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2016,,.8120000000000001,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2017,,.824,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2018,,1.223,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2019,,1.316,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2020,0,1.316,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,013,Central America,222
SRB,Serbia,Europe & Central Asia,Upper middle income,2000,,5.518,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2005,,5.519,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2010,,5.546,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2012,,5.551,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2014,,5.558,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2016,,5.561,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2017,,5.563,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2018,,5.563,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2019,,5.588,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2020,0,5.588,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SRB,Serbia,Europe & Central Asia,Upper middle income,2021,0,,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,688
SUR,Suriname,Latin America & Caribbean,Upper middle income,2000,,0,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2005,,0,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2010,,.079,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2012,,.083,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2014,,.083,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2016,,.083,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2017,,.083,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2018,,.083,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2019,,.083,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2020,0,.083,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SUR,Suriname,Latin America & Caribbean,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,740
SVK,Slovakia,Europe & Central Asia,High income,2000,,13.95,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2005,,16.686,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2010,,17.021,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2012,,17.025,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2014,,17.028,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2016,,17.055,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2017,,17.055,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2018,,17.055,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2019,,17.154,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2020,,17.165,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVK,Slovakia,Europe & Central Asia,High income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,151,Eastern Europe,,,703
SVN,Slovenia,Europe & Central Asia,High income,2000,,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2001,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2002,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2003,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2004,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2005,0,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2006,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2007,1,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2008,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2009,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2010,0,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2011,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2012,0,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2013,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2014,0,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2015,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2016,0,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2017,0,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2018,1,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2019,2,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2020,2,1.776,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SVN,Slovenia,Europe & Central Asia,High income,2021,2,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,039,Southern Europe,,,705
SWE,Sweden,Europe & Central Asia,High income,2000,,.247,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2005,0,.25,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2006,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2007,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2008,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2009,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2010,0,.276,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2011,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2012,0,.307,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2013,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2014,0,.308,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2015,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2016,3,.312,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2017,3,.312,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2018,3,.448,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2019,3,.448,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2020,3,.448,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWE,Sweden,Europe & Central Asia,High income,2021,3,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,154,Northern Europe,,,752
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2000,,.577,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2005,,.694,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2010,,.737,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2012,,.74,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2014,,.742,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2016,,.746,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2017,,.746,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2018,,.746,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2019,,.746,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2020,0,.746,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,748
SYC,Seychelles,Sub-Saharan Africa,High income,2020,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,690
SYC,Seychelles,Sub-Saharan Africa,High income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,690
TGO,Togo,Sub-Saharan Africa,Low income,2000,,.218,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2005,,.218,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2010,,.218,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2012,,.218,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2014,,.22,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2016,,.22,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2017,,.22,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2018,,.22,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2019,,.22,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2020,0,.845,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
TGO,Togo,Sub-Saharan Africa,Low income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,768
THA,Thailand,East Asia & Pacific,Upper middle income,2000,,.061,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2005,,22.83,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2010,,30.843,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
THA,Thailand,East Asia & Pacific,Upper middle income,2012,,31.231,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,764
